Meta data,
  aggregation method, average
  max retention, 86400
  xFilesFactor, 0.5

Archive 0 info,
  offset, 28
  seconds per point, 1
  points, 86400
  retention, 86400
  size, 1036800

Archive 0 data,
1143, 1513594793,        523
1144, 1513594794,       2585
1145, 1513594795,       2833
1146, 1513594796,       1121
1147, 1513594797,       3964
1148, 1513594798,       5322
1149, 1513594799,       3740
1150, 1513594800,       2752
1151, 1513594801,       1214
1152, 1513594802,        708
1153, 1513594803,       1395
1154, 1513594804,       1064
1155, 1513594805,        736
1156, 1513594806,        124
1157, 1513594807,         95
1158, 1513594808,         68
1159, 1513594809,         10
1160, 1513594810,       1707
1161, 1513594811,       1534
1162, 1513594812,       2515
1163, 1513594813,       6665
1164, 1513594814,       6153
1165, 1513594815,       5258
1166, 1513594816,       2805
1167, 1513594817,       3525
1168, 1513594818,       1958
1169, 1513594819,       1705
1170, 1513594820,       1571
1171, 1513594821,        973
1172, 1513594822,        576
1173, 1513594823,        690
1174, 1513594824,         14
1175, 1513594825,         56
1176, 1513594826,        199
1177, 1513594827,        133
1178, 1513594828,       3154
1179, 1513594829,          3
1180, 1513594830,         10
1181, 1513594831,          4
1182, 1513594832,          9
1183, 1513594833,        103
1184, 1513594834,       4852
1185, 1513594835,        150
1186, 1513594836,          1
1187, 1513594837,         10
1188, 1513594838,        896
1189, 1513594839,       2987
1190, 1513594840,        899
1191, 1513594841,        397
1192, 1513594842,         11
1193, 1513594843,          9
1194, 1513594844,       1439
1195, 1513594845,        273
1196, 1513594846,       2182
1197, 1513594847,         36
1198, 1513594848,          6
1199, 1513594849,       2295
1200, 1513594850,        153
1201, 1513594851,        340
1202, 1513594852,        181
1203, 1513594853,          5
1204, 1513594854,        146
1205, 1513594855,       1500
1206, 1513594856,          8
1207, 1513594857,       4789
1208, 1513594858,       1367
1209, 1513594859,       5459
1210, 1513594860,       5522
1211, 1513594861,       5517
1212, 1513594862,       2963
1213, 1513594863,       1976
1214, 1513594864,       2245
1215, 1513594865,       2772
1216, 1513594866,       1612
1217, 1513594867,       1033
1218, 1513594868,        346
1219, 1513594869,        122
1220, 1513594870,        395
1221, 1513594871,         50
1222, 1513594872,          6
1223, 1513594873,       1330
1224, 1513594874,       1853
1225, 1513594875,          6
1226, 1513594876,         11
1227, 1513594877,          8
1228, 1513594878,       3674
1229, 1513594879,       1872
1230, 1513594880,         84
1231, 1513594881,          6
1232, 1513594882,         16
1233, 1513594883,        864
1234, 1513594884,       2235
1235, 1513594885,         70
1236, 1513594886,       2742
1237, 1513594887,        983
1238, 1513594888,       2149
1239, 1513594889,       1992
1240, 1513594890,         63
1241, 1513594891,        150
1242, 1513594892,        826
1243, 1513594893,        139
1244, 1513594894,        730
1245, 1513594895,        358
1246, 1513594896,        208
1247, 1513594897,       2627
1248, 1513594898,       4950
1249, 1513594899,        232
1250, 1513594900,       4446
1251, 1513594901,       6680
1252, 1513594902,       6230
1253, 1513594903,       4778
1254, 1513594904,       2658
1255, 1513594905,       3180
1256, 1513594906,       2395
1257, 1513594907,       1713
1258, 1513594908,       1553
1259, 1513594909,        367
1260, 1513594910,        478
1261, 1513594911,         21
1262, 1513594912,        301
1263, 1513594913,         79
1264, 1513594914,          9
1265, 1513594915,          5
1266, 1513594916,       5044
1267, 1513594917,          9
1268, 1513594918,         19
1269, 1513594919,          7
1270, 1513594920,          9
1271, 1513594921,        916
1272, 1513594922,       2187
1273, 1513594923,          9
1274, 1513594924,          6
1275, 1513594925,          6
1276, 1513594926,         12
1277, 1513594927,        329
1278, 1513594928,       2309
1279, 1513594929,          4
1280, 1513594930,       3531
1281, 1513594931,        997
1282, 1513594932,       3135
1283, 1513594933,        352
1284, 1513594934,        311
1285, 1513594935,        433
1286, 1513594936,        760
1287, 1513594937,        301
1288, 1513594938,        485
1289, 1513594939,        681
1290, 1513594940,          7
1291, 1513594941,          1
1292, 1513594942,          9
1293, 1513594943,       2177
1294, 1513594944,          9
1295, 1513594945,          2
1296, 1513594946,          2
1297, 1513594947,         18
1298, 1513594948,        108
1299, 1513594949,       1359
1300, 1513594950,          4
1301, 1513594951,       2378
1302, 1513594952,       2480
1303, 1513594953,       2279
1304, 1513594954,       6372
1305, 1513594955,       7170
1306, 1513594956,       6617
1307, 1513594957,       3415
1308, 1513594958,       3400
1309, 1513594959,       2075
1310, 1513594960,       2004
1311, 1513594961,       2558
1312, 1513594962,       1995
1313, 1513594963,        302
1314, 1513594964,        628
1315, 1513594965,         29
1316, 1513594966,          9
1317, 1513594967,          7
1318, 1513594968,       1126
1319, 1513594969,       1999
1320, 1513594970,         10
1321, 1513594971,         11
1322, 1513594972,          3
1323, 1513594973,          2
1324, 1513594974,       1084
1325, 1513594975,       1509
1326, 1513594976,       1481
1327, 1513594977,        650
1328, 1513594978,       3382
1329, 1513594979,       6586
1330, 1513594980,       5485
1331, 1513594981,       2334
1332, 1513594982,       1172
1333, 1513594983,       3773
1334, 1513594984,       3010
1335, 1513594985,       1561
1336, 1513594986,       1029
1337, 1513594987,        171
1338, 1513594988,        429
1339, 1513594989,        752
1340, 1513594990,         41
1341, 1513594991,          9
1342, 1513594992,        391
1343, 1513594993,         39
1344, 1513594994,          7
1345, 1513594995,          6
1346, 1513594996,       3385
1347, 1513594997,          8
1348, 1513594998,          7
1349, 1513594999,          6
1350, 1513595000,         12
1351, 1513595001,        275
1352, 1513595002,       1395
1353, 1513595003,        298
1354, 1513595004,          6
1355, 1513595005,         10
1356, 1513595006,          8
1357, 1513595007,       1006
1358, 1513595008,        148
1359, 1513595009,         73
1360, 1513595010,        913
1361, 1513595011,        996
1362, 1513595012,       2275
1363, 1513595013,       5234
1364, 1513595014,       5006
1365, 1513595015,       3067
1366, 1513595016,       1948
1367, 1513595017,       1473
1368, 1513595018,        960
1369, 1513595019,       1428
1370, 1513595020,       1063
1371, 1513595021,        518
1372, 1513595022,        350
1373, 1513595023,         59
1374, 1513595024,          4
1375, 1513595025,         28
1376, 1513595026,         95
1377, 1513595027,          9
1378, 0,          0
1379, 1513595029,       1431
1380, 1513595030,          5
1381, 1513595031,         20
1382, 1513595032,          7
1383, 1513595033,       2183
1384, 1513595034,       1389
1385, 1513595035,        388
1386, 1513595036,       3314
1387, 1513595037,        892
1388, 1513595038,       5634
1389, 1513595039,       2843
1390, 1513595040,       3772
1391, 1513595041,       4167
1392, 1513595042,       1838
1393, 1513595043,       1012
1394, 1513595044,       1043
1395, 1513595045,        592
1396, 1513595046,       1090
1397, 1513595047,        611
1398, 1513595048,         30
1399, 1513595049,        459
1400, 1513595050,          1
1401, 1513595051,          4
1402, 1513595052,        253
1403, 1513595053,       3191
1404, 1513595054,       1234
1405, 1513595055,       3367
1406, 1513595056,       3512
1407, 1513595057,       1299
1408, 1513595058,       5287
1409, 1513595059,       3315
1410, 1513595060,       3587
1411, 1513595061,       4824
1412, 1513595062,       2072
1413, 1513595063,        883
1414, 1513595064,       1135
1415, 1513595065,        538
1416, 1513595066,       1023
1417, 1513595067,        531
1418, 1513595068,         82
1419, 1513595069,          7
1420, 1513595070,          6
1421, 1513595071,        174
1422, 1513595072,       1145
1423, 1513595073,       3727
1424, 1513595074,         12
1425, 1513595075,       3611
1426, 1513595076,       6214
1427, 1513595077,       4961
1428, 1513595078,       5522
1429, 1513595079,       1278
1430, 1513595080,       3076
1431, 1513595081,       3553
1432, 1513595082,       1520
1433, 1513595083,       1471
1434, 1513595084,        441
1435, 1513595085,        434
1436, 1513595086,        647
1437, 1513595087,        127
1438, 1513595088,         46
1439, 1513595089,        292
1440, 1513595090,          7
1441, 1513595091,         73
1442, 1513595092,          4
1443, 1513595093,       3260
1444, 1513595094,          5
1445, 1513595095,          8
1446, 1513595096,          5
1447, 1513595097,         13
1448, 1513595098,         70
1449, 1513595099,        410
1450, 1513595100,          5
1451, 1513595101,         10
1452, 1513595102,       1539
1453, 1513595103,         13
1454, 1513595104,        466
1455, 1513595105,       2326
1456, 1513595106,       4505
1457, 1513595107,       5527
1458, 1513595108,        233
1459, 1513595109,       2708
1460, 1513595110,        585
1461, 1513595111,        581
1462, 1513595112,       2028
1463, 1513595113,        555
1464, 1513595114,        395
1465, 1513595115,        189
1466, 1513595116,         11
1467, 1513595117,         10
1468, 1513595118,        430
1469, 1513595119,        938
1470, 1513595120,          4
1471, 1513595121,          4
1472, 1513595122,          3
1473, 1513595123,       1611
1474, 1513595124,        141
1475, 1513595125,          2
1476, 1513595126,          4
1477, 1513595127,          9
1478, 1513595128,        281
1479, 1513595129,        161
1480, 1513595130,         33
1481, 1513595131,       1821
1482, 1513595132,          7
1483, 1513595133,         10
1484, 1513595134,          9
1485, 1513595135,       2467
1486, 1513595136,        579
1487, 1513595137,         81
1488, 1513595138,          6
1489, 1513595139,         13
1490, 1513595140,        505
1491, 1513595141,       1217
1492, 1513595142,         18
1493, 1513595143,          5
1494, 1513595144,        145
1495, 1513595145,       1838
1496, 1513595146,       1453
1497, 1513595147,       3511
1498, 1513595148,       3562
1499, 1513595149,       1899
1500, 1513595150,       2023
1501, 1513595151,       1219
1502, 1513595152,        366
1503, 1513595153,       1113
1504, 1513595154,        899
1505, 1513595155,        380
1506, 1513595156,        147
1507, 1513595157,         35
1508, 1513595158,          6
1509, 1513595159,        139
1510, 1513595160,          3
1511, 1513595161,          2
1512, 1513595162,       2544
1513, 1513595163,         22
1514, 1513595164,          5
1515, 1513595165,         11
1516, 1513595166,          4
1517, 1513595167,        520
1518, 1513595168,        195
1519, 1513595169,       1131
1520, 1513595170,          7
1521, 1513595171,          6
1522, 1513595172,       2137
1523, 1513595173,         14
1524, 1513595174,        137
1525, 1513595175,       1551
1526, 1513595176,          7
1527, 1513595177,       4125
1528, 1513595178,       9582
1529, 1513595179,       7874
1530, 1513595180,       1043
1531, 1513595181,        946
1532, 1513595182,        243
1533, 1513595183,       2242
1534, 1513595184,       2171
1535, 1513595185,       1385
1536, 1513595186,         58
1537, 1513595187,          5
1538, 1513595188,          3
1539, 1513595189,         13
1540, 1513595190,          1
1541, 1513595191,          1
1542, 1513595192,          1
1543, 1513595193,          5
1544, 1513595194,          1
1545, 1513595195,          5
1546, 1513595196,          6
1547, 1513595197,          1
1548, 1513595198,          1
1549, 1513595199,          1
1550, 1513595200,          5
1551, 1513595201,          1
1552, 1513595202,          1
1553, 1513595203,          1
1554, 1513595204,          6
1555, 1513595205,          4
1556, 1513595206,          1
1557, 1513595207,          0
1558, 1513595208,          5
1559, 1513595209,          1
1560, 1513595210,          4
1561, 1513595211,          1
1562, 1513595212,          5
1563, 1513595213,          1
1564, 1513595214,          1
1565, 1513595215,          2
1566, 1513595216,          5
1567, 1513595217,          1
1568, 1513595218,          1
1569, 1513595219,          1
1570, 1513595220,          1
1571, 1513595221,          5
1572, 1513595222,          1
1573, 1513595223,          1
1574, 1513595224,          1
1575, 1513595225,          0
1576, 1513595226,          4
1577, 1513595227,          0
1578, 1513595228,          1
1579, 1513595229,          1
1580, 1513595230,          1
1581, 1513595231,          4
1582, 1513595232,          1
1583, 1513595233,         13
1584, 1513595234,         12
1585, 1513595235,         10
1586, 1513595236,         12
1587, 1513595237,         11
1588, 1513595238,         12
1589, 1513595239,         20
1590, 1513595240,         14
